log_id,case_id,sop_id,step_no,step_name,executed_by,timestamp,expected_duration_min,actual_duration_min,deviation_flag,deviation_type,risk_level
226,LN-2026015,SOP-LU-001,1,Application Intake,R.Das,2026-05-30 17:20:00,10,10,False,None,Low
227,LN-2026015,SOP-LU-001,2,KYC & Identity Verification,N.Bose,2026-05-30 17:44:00,20,15,False,None,High
228,LN-2026015,SOP-LU-001,3,Credit Bureau Pull,P.Nair,2026-05-30 18:11:00,15,13,False,None,Medium
229,LN-2026015,SOP-LU-001,4,Income & Employment Verification,K.Menon,2026-05-30 18:36:00,25,21,False,None,Medium
230,LN-2026015,SOP-LU-001,5,Debt-to-Income Calculation,P.Nair,2026-05-30 18:45:00,10,8,False,None,Medium
231,LN-2026015,SOP-LU-001,6,Collateral Valuation,T.Sharma,2026-05-30 19:45:00,45,52,False,None,High
232,LN-2026015,SOP-LU-001,7,Fraud Risk Screening,K.Menon,2026-05-30 20:10:00,15,18,False,None,High
233,LN-2026015,SOP-LU-001,8,Automated Credit Scoring,P.Nair,2026-05-30 20:18:00,5,5,False,None,Medium
234,LN-2026015,SOP-LU-001,9,Manual Underwriting Review,S.Iyer,2026-05-30 21:15:00,30,39,False,None,High
235,LN-2026015,SOP-LU-001,10,Conditional Approval Decision,K.Menon,2026-05-30 21:35:00,15,15,False,None,Medium
236,LN-2026015,SOP-LU-001,11,Document Stipulation Collection,T.Sharma,2026-05-30 22:15:00,20,23,False,None,Low
237,LN-2026015,SOP-LU-001,12,Final Compliance Sign-off,M.Khan,2026-05-30 22:33:00,15,16,False,None,High
238,LN-2026015,SOP-LU-001,13,Final Approval & Booking,M.Khan,2026-05-30 22:56:00,10,12,True,Tool Substitution,Medium
239,LN-2026015,SOP-LU-001,14,Disbursement Instruction,J.Pillai,2026-05-30 23:07:00,10,9,False,None,Medium
240,LN-2026015,SOP-LU-001,15,Post-Disbursement Audit Tagging,A.Rao,2026-05-30 23:17:00,5,4,False,None,Low
241,LN-2026016,SOP-LU-001,1,Application Intake,A.Rao,2026-06-25 09:26:00,10,7,False,None,Low
242,LN-2026016,SOP-LU-001,2,KYC & Identity Verification,R.Das,2026-06-25 09:52:00,20,24,False,None,High
243,LN-2026016,SOP-LU-001,3,Credit Bureau Pull,M.Khan,2026-06-25 10:22:00,15,15,False,None,Medium
244,LN-2026016,SOP-LU-001,4,Income & Employment Verification,N.Bose,2026-06-25 10:48:00,25,16,False,None,Medium
245,LN-2026016,SOP-LU-001,5,Debt-to-Income Calculation,P.Nair,2026-06-25 11:00:00,10,7,False,None,Medium
246,LN-2026016,SOP-LU-001,6,Collateral Valuation,R.Das,2026-06-25 11:46:00,45,44,False,None,High
247,LN-2026016,SOP-LU-001,7,Fraud Risk Screening,A.Rao,2026-06-25 12:08:00,15,11,False,None,High
248,LN-2026016,SOP-LU-001,8,Automated Credit Scoring,M.Khan,2026-06-25 12:24:00,5,5,False,None,Medium
249,LN-2026016,SOP-LU-001,9,Manual Underwriting Review,V.Reddy,2026-06-25 13:09:00,30,29,False,None,High
250,LN-2026016,SOP-LU-001,10,Conditional Approval Decision,J.Pillai,2026-06-25 13:34:00,15,14,False,None,Medium
251,LN-2026016,SOP-LU-001,11,Document Stipulation Collection,M.Khan,2026-06-25 14:03:00,20,21,False,None,Low
252,LN-2026016,SOP-LU-001,12,Final Compliance Sign-off,A.Rao,2026-06-25 14:19:00,15,12,False,None,High
253,LN-2026016,SOP-LU-001,13,Final Approval & Booking,M.Khan,2026-06-25 14:33:00,10,11,False,None,Medium
254,LN-2026016,SOP-LU-001,14,Disbursement Instruction,V.Reddy,2026-06-25 15:00:00,10,9,False,None,Medium
255,LN-2026016,SOP-LU-001,15,Post-Disbursement Audit Tagging,R.Das,2026-06-25 15:08:00,5,3,False,None,Low
256,LN-2026017,SOP-LU-001,1,Application Intake,M.Khan,2026-07-02 01:20:00,10,10,False,None,Low
257,LN-2026017,SOP-LU-001,2,KYC & Identity Verification,M.Khan,2026-07-02 01:53:00,20,19,False,None,High
258,LN-2026017,SOP-LU-001,3,Credit Bureau Pull,K.Menon,2026-07-02 02:07:00,15,12,False,None,Medium
259,LN-2026017,SOP-LU-001,4,Income & Employment Verification,N.Bose,2026-07-02 02:39:00,25,23,False,None,Medium
260,LN-2026017,SOP-LU-001,5,Debt-to-Income Calculation,P.Nair,2026-07-02 03:07:00,10,13,True,Extra Manual Step Added,Medium
261,LN-2026017,SOP-LU-001,6,Collateral Valuation,A.Rao,2026-07-02 03:58:00,45,40,False,None,High
262,LN-2026017,SOP-LU-001,7,Fraud Risk Screening,P.Nair,2026-07-02 04:29:00,15,15,False,None,High
263,LN-2026017,SOP-LU-001,8,Automated Credit Scoring,A.Rao,2026-07-02 04:34:00,5,4,False,None,Medium
264,LN-2026017,SOP-LU-001,9,Manual Underwriting Review,P.Nair,2026-07-02 05:11:00,30,29,False,None,High
265,LN-2026017,SOP-LU-001,10,Conditional Approval Decision,K.Menon,2026-07-02 05:39:00,15,13,False,None,Medium
266,LN-2026017,SOP-LU-001,11,Document Stipulation Collection,P.Nair,2026-07-02 06:15:00,20,21,False,None,Low
267,LN-2026017,SOP-LU-001,12,Final Compliance Sign-off,R.Das,2026-07-02 06:43:00,15,14,False,None,High
268,LN-2026017,SOP-LU-001,13,Final Approval & Booking,S.Iyer,2026-07-02 06:51:00,10,6,False,None,Medium
269,LN-2026017,SOP-LU-001,14,Disbursement Instruction,K.Menon,2026-07-02 07:17:00,10,11,False,None,Medium
270,LN-2026017,SOP-LU-001,15,Post-Disbursement Audit Tagging,S.Iyer,2026-07-02 07:35:00,5,4,False,None,Low
271,LN-2026018,SOP-LU-001,1,Application Intake,J.Pillai,2026-07-13 22:18:00,10,13,True,Extra Manual Step Added,Low
272,LN-2026018,SOP-LU-001,2,KYC & Identity Verification,M.Khan,2026-07-13 22:43:00,20,15,False,None,High
273,LN-2026018,SOP-LU-001,3,Credit Bureau Pull,P.Nair,2026-07-13 23:12:00,15,17,False,None,Medium
274,LN-2026018,SOP-LU-001,4,Income & Employment Verification,P.Nair,2026-07-13 23:54:00,25,25,False,None,Medium
275,LN-2026018,SOP-LU-001,5,Debt-to-Income Calculation,R.Das,2026-07-14 00:13:00,10,9,False,None,Medium
276,LN-2026018,SOP-LU-001,6,Collateral Valuation,J.Pillai,2026-07-14 00:46:00,45,30,False,None,High
277,LN-2026018,SOP-LU-001,7,Fraud Risk Screening,J.Pillai,2026-07-14 01:04:00,15,14,False,None,High
278,LN-2026018,SOP-LU-001,8,Automated Credit Scoring,T.Sharma,2026-07-14 01:25:00,5,6,False,None,Medium
279,LN-2026018,SOP-LU-001,9,Manual Underwriting Review,T.Sharma,2026-07-14 02:04:00,30,31,False,None,High
280,LN-2026018,SOP-LU-001,10,Conditional Approval Decision,T.Sharma,2026-07-14 02:39:00,15,18,True,Approval Bypassed,Medium
281,LN-2026018,SOP-LU-001,11,Document Stipulation Collection,V.Reddy,2026-07-14 03:23:00,20,42,True,Duration Overrun,Low
282,LN-2026018,SOP-LU-001,12,Final Compliance Sign-off,T.Sharma,2026-07-14 03:53:00,15,17,False,None,High
283,LN-2026018,SOP-LU-001,13,Final Approval & Booking,V.Reddy,2026-07-14 04:09:00,10,10,False,None,Medium
284,LN-2026018,SOP-LU-001,14,Disbursement Instruction,M.Khan,2026-07-14 04:24:00,10,9,False,None,Medium
285,LN-2026018,SOP-LU-001,15,Post-Disbursement Audit Tagging,N.Bose,2026-07-14 04:39:00,5,4,False,None,Low
286,LN-2026019,SOP-LU-001,1,Application Intake,N.Bose,2026-07-07 22:18:00,10,9,False,None,Low
287,LN-2026019,SOP-LU-001,2,KYC & Identity Verification,V.Reddy,2026-07-07 22:46:00,20,20,False,None,High
288,LN-2026019,SOP-LU-001,3,Credit Bureau Pull,J.Pillai,2026-07-07 23:04:00,15,13,False,None,Medium
289,LN-2026019,SOP-LU-001,4,Income & Employment Verification,P.Nair,2026-07-07 23:34:00,25,26,False,None,Medium
290,LN-2026019,SOP-LU-001,5,Debt-to-Income Calculation,K.Menon,2026-07-07 23:58:00,10,9,False,None,Medium
291,LN-2026019,SOP-LU-001,6,Collateral Valuation,V.Reddy,2026-07-08 00:45:00,45,41,False,None,High
292,LN-2026019,SOP-LU-001,7,Fraud Risk Screening,V.Reddy,2026-07-08 01:20:00,15,16,False,None,High
293,LN-2026019,SOP-LU-001,8,Automated Credit Scoring,M.Khan,2026-07-08 01:36:00,5,5,False,None,Medium
294,LN-2026019,SOP-LU-001,9,Manual Underwriting Review,V.Reddy,2026-07-08 02:17:00,30,33,False,None,High
295,LN-2026019,SOP-LU-001,10,Conditional Approval Decision,S.Iyer,2026-07-08 02:39:00,15,17,False,None,Medium
296,LN-2026019,SOP-LU-001,11,Document Stipulation Collection,T.Sharma,2026-07-08 03:04:00,20,19,False,None,Low
297,LN-2026019,SOP-LU-001,12,Final Compliance Sign-off,T.Sharma,2026-07-08 03:32:00,15,16,False,None,High
298,LN-2026019,SOP-LU-001,13,Final Approval & Booking,J.Pillai,2026-07-08 03:55:00,10,8,False,None,Medium
299,LN-2026019,SOP-LU-001,14,Disbursement Instruction,R.Das,2026-07-08 04:12:00,10,11,False,None,Medium
300,LN-2026019,SOP-LU-001,15,Post-Disbursement Audit Tagging,N.Bose,2026-07-08 04:22:00,5,5,False,None,Low
301,LN-2026020,SOP-LU-001,1,Application Intake,V.Reddy,2026-07-19 21:20:00,10,9,False,None,Low
302,LN-2026020,SOP-LU-001,2,KYC & Identity Verification,P.Nair,2026-07-19 21:39:00,20,16,False,None,High
303,LN-2026020,SOP-LU-001,3,Credit Bureau Pull,V.Reddy,2026-07-19 22:03:00,15,14,False,None,Medium
304,LN-2026020,SOP-LU-001,4,Income & Employment Verification,A.Rao,2026-07-19 22:31:00,25,23,False,None,Medium
305,LN-2026020,SOP-LU-001,5,Debt-to-Income Calculation,P.Nair,2026-07-19 22:43:00,10,11,False,None,Medium
306,LN-2026020,SOP-LU-001,6,Collateral Valuation,P.Nair,2026-07-19 23:29:00,45,41,False,None,High
307,LN-2026020,SOP-LU-001,7,Fraud Risk Screening,J.Pillai,2026-07-19 23:52:00,15,20,False,None,High
308,LN-2026020,SOP-LU-001,8,Automated Credit Scoring,N.Bose,2026-07-20 00:13:00,5,4,False,None,Medium
309,LN-2026020,SOP-LU-001,9,Manual Underwriting Review,M.Khan,2026-07-20 01:03:00,30,32,False,None,High
310,LN-2026020,SOP-LU-001,10,Conditional Approval Decision,N.Bose,2026-07-20 01:33:00,15,16,False,None,Medium
311,LN-2026020,SOP-LU-001,11,Document Stipulation Collection,V.Reddy,2026-07-20 01:52:00,20,18,False,None,Low
312,LN-2026020,SOP-LU-001,12,Final Compliance Sign-off,R.Das,2026-07-20 02:12:00,15,12,False,None,High
313,LN-2026020,SOP-LU-001,13,Final Approval & Booking,P.Nair,2026-07-20 02:27:00,10,10,False,None,Medium
314,LN-2026020,SOP-LU-001,14,Disbursement Instruction,N.Bose,2026-07-20 02:51:00,10,10,False,None,Medium
315,LN-2026020,SOP-LU-001,15,Post-Disbursement Audit Tagging,S.Iyer,2026-07-20 03:01:00,5,5,False,None,Low
316,LN-2026021,SOP-LU-001,1,Application Intake,J.Pillai,2026-07-25 12:29:00,10,10,False,None,Low
317,LN-2026021,SOP-LU-001,2,KYC & Identity Verification,N.Bose,2026-07-25 12:53:00,20,20,False,None,High
318,LN-2026021,SOP-LU-001,3,Credit Bureau Pull,K.Menon,2026-07-25 13:25:00,15,19,False,None,Medium
319,LN-2026021,SOP-LU-001,4,Income & Employment Verification,R.Das,2026-07-25 14:04:00,25,31,False,None,Medium
320,LN-2026021,SOP-LU-001,5,Debt-to-Income Calculation,S.Iyer,2026-07-25 14:22:00,10,11,False,None,Medium
321,LN-2026021,SOP-LU-001,6,Collateral Valuation,N.Bose,2026-07-25 15:16:00,45,48,False,None,High
322,LN-2026021,SOP-LU-001,7,Fraud Risk Screening,A.Rao,2026-07-25 15:32:00,15,15,False,None,High
323,LN-2026021,SOP-LU-001,8,Automated Credit Scoring,N.Bose,2026-07-25 15:54:00,5,5,False,None,Medium
324,LN-2026021,SOP-LU-001,9,Manual Underwriting Review,S.Iyer,2026-07-25 16:32:00,30,37,False,None,High
325,LN-2026021,SOP-LU-001,10,Conditional Approval Decision,V.Reddy,2026-07-25 16:56:00,15,16,False,None,Medium
326,LN-2026021,SOP-LU-001,11,Document Stipulation Collection,A.Rao,2026-07-25 17:16:00,20,12,False,None,Low
327,LN-2026021,SOP-LU-001,12,Final Compliance Sign-off,V.Reddy,2026-07-25 17:35:00,15,13,False,None,High
328,LN-2026021,SOP-LU-001,13,Final Approval & Booking,T.Sharma,2026-07-25 17:48:00,10,10,False,None,Medium
329,LN-2026021,SOP-LU-001,14,Disbursement Instruction,A.Rao,2026-07-25 18:10:00,10,7,False,None,Medium
330,LN-2026021,SOP-LU-001,15,Post-Disbursement Audit Tagging,V.Reddy,2026-07-25 18:30:00,5,5,False,None,Low
331,LN-2026022,SOP-LU-001,1,Application Intake,J.Pillai,2026-07-10 12:16:00,10,12,False,None,Low
332,LN-2026022,SOP-LU-001,2,KYC & Identity Verification,A.Rao,2026-07-10 12:41:00,20,19,False,None,High
333,LN-2026022,SOP-LU-001,3,Credit Bureau Pull,J.Pillai,2026-07-10 12:58:00,15,16,False,None,Medium
334,LN-2026022,SOP-LU-001,4,Income & Employment Verification,K.Menon,2026-07-10 13:30:00,25,28,False,None,Medium
335,LN-2026022,SOP-LU-001,5,Debt-to-Income Calculation,K.Menon,2026-07-10 13:52:00,10,12,False,None,Medium
336,LN-2026022,SOP-LU-001,6,Collateral Valuation,M.Khan,2026-07-10 14:40:00,45,47,False,None,High
337,LN-2026022,SOP-LU-001,7,Fraud Risk Screening,J.Pillai,2026-07-10 15:10:00,15,15,False,None,High
338,LN-2026022,SOP-LU-001,8,Automated Credit Scoring,N.Bose,2026-07-10 15:18:00,5,4,False,None,Medium
339,LN-2026022,SOP-LU-001,9,Manual Underwriting Review,V.Reddy,2026-07-10 16:13:00,30,40,False,None,High
340,LN-2026022,SOP-LU-001,10,Conditional Approval Decision,J.Pillai,2026-07-10 16:33:00,15,12,False,None,Medium
341,LN-2026022,SOP-LU-001,11,Document Stipulation Collection,R.Das,2026-07-10 17:03:00,20,18,False,None,Low
342,LN-2026022,SOP-LU-001,12,Final Compliance Sign-off,A.Rao,2026-07-10 17:29:00,15,13,False,None,High
343,LN-2026022,SOP-LU-001,13,Final Approval & Booking,K.Menon,2026-07-10 17:59:00,10,11,False,None,Medium
344,LN-2026022,SOP-LU-001,14,Disbursement Instruction,P.Nair,2026-07-10 18:15:00,10,12,False,None,Medium
345,LN-2026022,SOP-LU-001,15,Post-Disbursement Audit Tagging,R.Das,2026-07-10 18:23:00,5,3,False,None,Low
346,LN-2026023,SOP-LU-001,1,Application Intake,K.Menon,2026-07-10 03:21:00,10,10,False,None,Low
347,LN-2026023,SOP-LU-001,2,KYC & Identity Verification,M.Khan,2026-07-10 03:46:00,20,19,False,None,High
348,LN-2026023,SOP-LU-001,3,Credit Bureau Pull,J.Pillai,2026-07-10 04:09:00,15,15,False,None,Medium
349,LN-2026023,SOP-LU-001,4,Income & Employment Verification,A.Rao,2026-07-10 04:38:00,25,18,False,None,Medium
350,LN-2026023,SOP-LU-001,5,Debt-to-Income Calculation,R.Das,2026-07-10 04:59:00,10,9,False,None,Medium
351,LN-2026023,SOP-LU-001,6,Collateral Valuation,V.Reddy,2026-07-10 05:50:00,45,43,False,None,High
352,LN-2026023,SOP-LU-001,7,Fraud Risk Screening,R.Das,2026-07-10 06:15:00,15,14,True,Order Swapped,High
353,LN-2026023,SOP-LU-001,8,Automated Credit Scoring,J.Pillai,2026-07-10 06:24:00,5,5,False,None,Medium
354,LN-2026023,SOP-LU-001,9,Manual Underwriting Review,P.Nair,2026-07-10 07:02:00,30,33,False,None,High
355,LN-2026023,SOP-LU-001,10,Conditional Approval Decision,N.Bose,2026-07-10 07:27:00,15,15,False,None,Medium
356,LN-2026023,SOP-LU-001,11,Document Stipulation Collection,S.Iyer,2026-07-10 08:05:00,20,21,False,None,Low
357,LN-2026023,SOP-LU-001,12,Final Compliance Sign-off,S.Iyer,2026-07-10 08:43:00,15,19,False,None,High
358,LN-2026023,SOP-LU-001,13,Final Approval & Booking,R.Das,2026-07-10 09:09:00,10,12,True,Order Swapped,Medium
359,LN-2026023,SOP-LU-001,14,Disbursement Instruction,J.Pillai,2026-07-10 09:31:00,10,8,False,None,Medium
360,LN-2026023,SOP-LU-001,15,Post-Disbursement Audit Tagging,V.Reddy,2026-07-10 09:39:00,5,4,False,None,Low
361,LN-2026024,SOP-LU-001,1,Application Intake,R.Das,2026-06-20 05:28:00,10,9,False,None,Low
362,LN-2026024,SOP-LU-001,2,KYC & Identity Verification,V.Reddy,2026-06-20 05:58:00,20,22,False,None,High
363,LN-2026024,SOP-LU-001,3,Credit Bureau Pull,J.Pillai,2026-06-20 06:18:00,15,11,False,None,Medium
364,LN-2026024,SOP-LU-001,4,Income & Employment Verification,T.Sharma,2026-06-20 07:15:00,25,48,True,Duration Overrun,Medium
365,LN-2026024,SOP-LU-001,5,Debt-to-Income Calculation,A.Rao,2026-06-20 07:35:00,10,9,False,None,Medium
366,LN-2026024,SOP-LU-001,6,Collateral Valuation,J.Pillai,2026-06-20 08:19:00,45,38,False,None,High
367,LN-2026024,SOP-LU-001,7,Fraud Risk Screening,A.Rao,2026-06-20 08:33:00,15,12,False,None,High
368,LN-2026024,SOP-LU-001,8,Automated Credit Scoring,R.Das,2026-06-20 08:54:00,5,4,False,None,Medium
369,LN-2026024,SOP-LU-001,9,Manual Underwriting Review,S.Iyer,2026-06-20 09:41:00,30,28,False,None,High
370,LN-2026024,SOP-LU-001,10,Conditional Approval Decision,V.Reddy,2026-06-20 10:03:00,15,15,False,None,Medium
371,LN-2026024,SOP-LU-001,11,Document Stipulation Collection,S.Iyer,2026-06-20 10:37:00,20,23,False,None,Low
372,LN-2026024,SOP-LU-001,12,Final Compliance Sign-off,M.Khan,2026-06-20 11:08:00,15,13,False,None,High
373,LN-2026024,SOP-LU-001,13,Final Approval & Booking,V.Reddy,2026-06-20 11:25:00,10,8,False,None,Medium
374,LN-2026024,SOP-LU-001,14,Disbursement Instruction,V.Reddy,2026-06-20 11:52:00,10,10,False,None,Medium
375,LN-2026024,SOP-LU-001,15,Post-Disbursement Audit Tagging,T.Sharma,2026-06-20 12:05:00,5,5,False,None,Low
376,LN-2026025,SOP-LU-001,1,Application Intake,M.Khan,2026-05-14 14:11:00,10,10,False,None,Low
377,LN-2026025,SOP-LU-001,2,KYC & Identity Verification,R.Das,2026-05-14 14:47:00,20,17,False,None,High
378,LN-2026025,SOP-LU-001,3,Credit Bureau Pull,M.Khan,2026-05-14 15:17:00,15,11,False,None,Medium
379,LN-2026025,SOP-LU-001,4,Income & Employment Verification,N.Bose,2026-05-14 15:57:00,25,23,False,None,Medium
380,LN-2026025,SOP-LU-001,5,Debt-to-Income Calculation,T.Sharma,2026-05-14 16:16:00,10,6,True,Step Skipped,Medium
381,LN-2026025,SOP-LU-001,6,Collateral Valuation,K.Menon,2026-05-14 17:27:00,45,52,False,None,High
382,LN-2026025,SOP-LU-001,7,Fraud Risk Screening,M.Khan,2026-05-14 17:59:00,15,14,False,None,High
383,LN-2026025,SOP-LU-001,8,Automated Credit Scoring,A.Rao,2026-05-14 18:22:00,5,5,False,None,Medium
384,LN-2026025,SOP-LU-001,9,Manual Underwriting Review,N.Bose,2026-05-14 18:49:00,30,25,False,None,High
385,LN-2026025,SOP-LU-001,10,Conditional Approval Decision,A.Rao,2026-05-14 19:06:00,15,11,False,None,Medium
386,LN-2026025,SOP-LU-001,11,Document Stipulation Collection,T.Sharma,2026-05-14 19:53:00,20,28,False,None,Low
387,LN-2026025,SOP-LU-001,12,Final Compliance Sign-off,V.Reddy,2026-05-14 20:14:00,15,14,False,None,High
388,LN-2026025,SOP-LU-001,13,Final Approval & Booking,A.Rao,2026-05-14 20:26:00,10,9,False,None,Medium
389,LN-2026025,SOP-LU-001,14,Disbursement Instruction,N.Bose,2026-05-14 20:47:00,10,7,False,None,Medium
390,LN-2026025,SOP-LU-001,15,Post-Disbursement Audit Tagging,R.Das,2026-05-14 20:53:00,5,4,False,None,Low
391,LN-2026026,SOP-LU-001,1,Application Intake,J.Pillai,2026-07-28 22:12:00,10,9,False,None,Low
392,LN-2026026,SOP-LU-001,2,KYC & Identity Verification,S.Iyer,2026-07-28 22:43:00,20,23,False,None,High
393,LN-2026026,SOP-LU-001,3,Credit Bureau Pull,A.Rao,2026-07-28 23:01:00,15,15,False,None,Medium
394,LN-2026026,SOP-LU-001,4,Income & Employment Verification,K.Menon,2026-07-28 23:44:00,25,24,False,None,Medium
395,LN-2026026,SOP-LU-001,5,Debt-to-Income Calculation,K.Menon,2026-07-28 23:54:00,10,8,False,None,Medium
396,LN-2026026,SOP-LU-001,6,Collateral Valuation,K.Menon,2026-07-29 00:46:00,45,49,False,None,High
397,LN-2026026,SOP-LU-001,7,Fraud Risk Screening,S.Iyer,2026-07-29 01:16:00,15,16,False,None,High
398,LN-2026026,SOP-LU-001,8,Automated Credit Scoring,R.Das,2026-07-29 01:31:00,5,4,False,None,Medium
399,LN-2026026,SOP-LU-001,9,Manual Underwriting Review,R.Das,2026-07-29 02:15:00,30,28,False,None,High
400,LN-2026026,SOP-LU-001,10,Conditional Approval Decision,V.Reddy,2026-07-29 02:45:00,15,12,False,None,Medium
401,LN-2026026,SOP-LU-001,11,Document Stipulation Collection,P.Nair,2026-07-29 03:23:00,20,20,False,None,Low
402,LN-2026026,SOP-LU-001,12,Final Compliance Sign-off,S.Iyer,2026-07-29 03:37:00,15,12,False,None,High
403,LN-2026026,SOP-LU-001,13,Final Approval & Booking,J.Pillai,2026-07-29 03:58:00,10,10,False,None,Medium
404,LN-2026026,SOP-LU-001,14,Disbursement Instruction,S.Iyer,2026-07-29 04:19:00,10,11,False,None,Medium
405,LN-2026026,SOP-LU-001,15,Post-Disbursement Audit Tagging,R.Das,2026-07-29 04:35:00,5,4,False,None,Low
406,LN-2026027,SOP-LU-001,1,Application Intake,N.Bose,2026-07-04 19:16:00,10,11,False,None,Low
407,LN-2026027,SOP-LU-001,2,KYC & Identity Verification,A.Rao,2026-07-04 19:48:00,20,23,False,None,High
408,LN-2026027,SOP-LU-001,3,Credit Bureau Pull,R.Das,2026-07-04 20:03:00,15,13,False,None,Medium
409,LN-2026027,SOP-LU-001,4,Income & Employment Verification,J.Pillai,2026-07-04 20:38:00,25,23,False,None,Medium
410,LN-2026027,SOP-LU-001,5,Debt-to-Income Calculation,V.Reddy,2026-07-04 21:05:00,10,10,False,None,Medium
411,LN-2026027,SOP-LU-001,6,Collateral Valuation,V.Reddy,2026-07-04 22:03:00,45,44,False,None,High
412,LN-2026027,SOP-LU-001,7,Fraud Risk Screening,T.Sharma,2026-07-04 22:37:00,15,17,False,None,High
413,LN-2026027,SOP-LU-001,8,Automated Credit Scoring,N.Bose,2026-07-04 22:52:00,5,6,False,None,Medium
414,LN-2026027,SOP-LU-001,9,Manual Underwriting Review,T.Sharma,2026-07-04 23:17:00,30,17,False,None,High
415,LN-2026027,SOP-LU-001,10,Conditional Approval Decision,P.Nair,2026-07-04 23:39:00,15,13,False,None,Medium
416,LN-2026027,SOP-LU-001,11,Document Stipulation Collection,P.Nair,2026-07-05 00:14:00,20,24,False,None,Low
417,LN-2026027,SOP-LU-001,12,Final Compliance Sign-off,M.Khan,2026-07-05 00:39:00,15,12,False,None,High
418,LN-2026027,SOP-LU-001,13,Final Approval & Booking,V.Reddy,2026-07-05 00:50:00,10,9,True,Approval Bypassed,Medium
419,LN-2026027,SOP-LU-001,14,Disbursement Instruction,M.Khan,2026-07-05 01:14:00,10,7,False,None,Medium
420,LN-2026027,SOP-LU-001,15,Post-Disbursement Audit Tagging,S.Iyer,2026-07-05 01:24:00,5,5,False,None,Low
421,LN-2026028,SOP-LU-001,1,Application Intake,J.Pillai,2026-06-28 09:15:00,10,9,False,None,Low
422,LN-2026028,SOP-LU-001,2,KYC & Identity Verification,K.Menon,2026-06-28 09:43:00,20,20,False,None,High
423,LN-2026028,SOP-LU-001,3,Credit Bureau Pull,V.Reddy,2026-06-28 10:06:00,15,16,False,None,Medium
424,LN-2026028,SOP-LU-001,4,Income & Employment Verification,V.Reddy,2026-06-28 10:36:00,25,20,False,None,Medium
425,LN-2026028,SOP-LU-001,5,Debt-to-Income Calculation,M.Khan,2026-06-28 10:59:00,10,9,True,Order Swapped,Medium
426,LN-2026028,SOP-LU-001,6,Collateral Valuation,S.Iyer,2026-06-28 11:51:00,45,50,False,None,High
427,LN-2026028,SOP-LU-001,7,Fraud Risk Screening,R.Das,2026-06-28 12:26:00,15,16,True,Tool Substitution,High
428,LN-2026028,SOP-LU-001,8,Automated Credit Scoring,M.Khan,2026-06-28 12:34:00,5,4,False,None,Medium
429,LN-2026028,SOP-LU-001,9,Manual Underwriting Review,T.Sharma,2026-06-28 13:06:00,30,28,False,None,High
430,LN-2026028,SOP-LU-001,10,Conditional Approval Decision,N.Bose,2026-06-28 13:40:00,15,17,False,None,Medium
